"","standtype","rep","site","status","lifeform","family","species","lifespan","site_rep","site_rep_species","count_per_transect","percentcover_native","native_fern","native_forb","native_grass","native_shrub","nonnative_fern","nonnative_forb","nonnative_grass","nonnative_shrub","percentcover_nonnative"
"234","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"235","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"236","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"237","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"238","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"239","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"240","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"241","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"242","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"243","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"244","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"245","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"246","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"247","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"248","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"249","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"250","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"251","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"252","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"253","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"254","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"255","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"256","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"257","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"258","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"259","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"260","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"261","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"262","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"263","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"264","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"265","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"266","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"267","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"268","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"269","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"270","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"271","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"272","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"273","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"274","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"275","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"276","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"277","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"278","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"279","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"280","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"281","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"282","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"283","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"284","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"285","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"286","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"287","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"288","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"289","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"290","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"291","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"292","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"293","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"294","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"295","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"296","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"297","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"298","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"299","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"300","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"301","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"302","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"303","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"304","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"305","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"306","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"307","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"308","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"309","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"310","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"311","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"312","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"313","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"314","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"315","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"316","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"317","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"318","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"319","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"320","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"321","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"322","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"323","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"324","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"325","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"326","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"327","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"328","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"329","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"330","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"331","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"332","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"333","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"334","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"335","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"336","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"337","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"338","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"339","matrix",3,"ENH1","native","shrub","Malvaceae","Malacothamnus fasciculatus","perennial","ENH1_3","ENH1_3_Malacothamnus fasciculatus",38,0.926829268292683,0,0.097560976,0.170731707,0.804878049,0,0.365853659,0.463414634,0,0.682926829268293
"340","degraded",1,"DEG1","native","herb","Themidaceae","Dipterostemon capitatus","perennial","DEG1_1","DEG1_1_Dipterostemon capitatus",19,0.463414634146341,0,0.097560976,0,0.390243902,0,0.804878049,1,0,1
"341","degraded",2,"DEG1","native","herb","Themidaceae","Dipterostemon capitatus","perennial","DEG1_2","DEG1_2_Dipterostemon capitatus",18,0.439024390243902,0,0.048780488,0,0.390243902,0,0.609756098,0.902439024,0,0.902439024390244
